Date,Product_Name,Quantity,Unit_Price,Store_Location,Payment_Type,Promotion_Applied,Weather,Temperature,Staff_Performance_Rating,Customer_Feedback,Delivery_Time_min,Order_Type,Customer_Name,Customer_Address,Customer_PhoneNumber,Customer_Email,Staff_Name,Staff_Email,Day_Of_Week,Total_Sales
2023-02-05 22:00:00,Chocolate Cake,4,11.1664041332065,South,Online,True,Cloudy,20.578873429072,Average,Neutral,48,In Store,Steven Dunn,"605 Robert Street Suite 447
Smithshire, HI 65510",001-621-201-4436x0590,rollinsholly@example.org,Brandon Fleming,nicolemcdonald@example.net,Sunday,44.6656165328263
2023-02-05 23:00:00,Pizza Pepperoni,5,15.8289384127351,North,Cash,True,Cloudy,33.1832171886927,Average,Positive,36,In Store,Daniel Reed,"78570 Meyer Village Apt. 522
Brittanystad, MH 43446",856.343.9455x147,chungkenneth@example.com,Morgan Perry,josephclark@example.net,Sunday,79.1446920636759
2023-02-06 00:00:00,Fruit Cake,3,10.7720542583165,East,Online,True,Sunny,24.7239984118839,Excellent,Neutral,28,In Store,Aaron Myers,"3016 Aaron Stream
Andersonbury, CT 70147",596.744.2650x57858,xrodriguez@example.net,Michael Flynn,christopherlucas@example.net,Monday,32.3161627749496
2023-02-06 01:00:00,Carrot Cake,4,12.34064673456,North,Online,False,Sunny,21.9346836189074,Excellent,Positive,38,In Store,Roberto Guzman,"4836 Kelly Bridge Suite 606
Lake Lindseychester, WA 60838",511-510-0350x653,Unknown,Stacy Willis,taylorcaroline@example.com,Monday,49.3625869382402
2023-02-06 02:00:00,Red Velvet Cake,1,11.4441288819854,North,Online,False,Cloudy,27.0269185563063,Excellent,Neutral,53,Phone Order,James Smith,"USCGC Harris
FPO AE 72564",488-504-6544,Unknown,Matthew Smith,vickilopez@example.org,Monday,11.4441288819854
2023-02-06 03:00:00,Fruit Cake,5,16.1093922334155,North,Online,False,Cloudy,28.9745911354402,Average,Neutral,40,Phone Order,Julie Richards,"29693 Reed Course
Pittsfort, TN 70957",442.769.4218,aprilluna@example.net,Stephanie Green,justinwright@example.net,Monday,80.5469611670777
2023-02-06 04:00:00,Red Velvet Cake,5,17.9445859848044,West,Online,False,Cloudy,20.4645590513376,Good,Negative,57,In Store,Tara Day,"Unit 4349 Box 0738
DPO AE 17967",(305)638-6060x5411,justinlong@example.org,Douglas Parks,imiddleton@example.com,Monday,89.7229299240222
2023-02-06 05:00:00,Pizza Pepperoni,1,12.9783361851127,West,Credit Card,True,Sunny,24.1234348738563,Poor,Unknown,50,Phone Order,Gerald James,"1910 Stacey Forks Apt. 388
Dennisland, AS 84255",+1-461-990-5834x2725,Unknown,Christina Lopez,kaylacruz@example.org,Monday,12.9783361851127
2023-02-06 06:00:00,Fruit Cake,5,16.8414829129278,West,Online,True,Cloudy,20.4919981141534,Excellent,Negative,53,In Store,Heather Wilson,"962 Smith Hill
Griffinville, VT 01525",626.686.9752x8608,stacie19@example.com,Brian Harris,edward95@example.com,Monday,84.2074145646393
2023-02-06 07:00:00,Chocolate Cake,1,9.45180023029776,East,Credit Card,True,Rainy,26.3050308379324,Good,Unknown,30,Phone Order,Jennifer Gallegos,"32359 Chelsea Village Apt. 341
North Gregorymouth, SD 79280",+1-699-630-4133x638,royschwartz@example.com,Chris Hart,ashleymatthew@example.com,Monday,9.45180023029776
2023-02-06 08:00:00,Pizza Pepperoni,4,13.120544152359,North,Online,True,Sunny,33.4265004359936,Average,Positive,52,Online Order,Dana Warren,"8777 Phillips Lodge
Aguilarland, NJ 70211",001-811-764-5085x146,shelley74@example.org,Christopher Gonzalez,kperkins@example.net,Monday,52.4821766094361
2023-02-06 09:00:00,Vanilla Cake,3,10.1784493050495,North,Credit Card,True,Cloudy,34.7397861724035,Excellent,Neutral,46,In Store,Christopher Arias,"669 Dalton Fields Suite 351
North Timothyland, MH 64217",+1-408-247-1580x6536,allenmoore@example.org,Nicholas Williams MD,destiny61@example.net,Monday,30.5353479151487
2023-02-06 10:00:00,Pizza Margherita,1,11.2130138835774,West,Credit Card,True,Sunny,29.5557133025544,Average,Negative,20,Online Order,Brenda Ferguson,"PSC 6202, Box 2105
APO AE 20376",(338)368-8883x207,alexander51@example.com,Susan Castillo,vwilson@example.org,Monday,11.2130138835774
2023-02-06 11:00:00,Fruit Cake,2,15.98620797219,North,Cash,True,Rainy,22.4245654067688,Good,Neutral,48,In Store,Sonya Stevenson,"202 Sims Prairie Suite 097
North Ericfurt, GA 05823",001-984-791-3962x8838,showell@example.com,Tracey Alvarado,miawilliams@example.org,Monday,31.97241594438
2023-02-06 12:00:00,Chocolate Cake,1,18.2249372349906,North,Online,True,Sunny,27.15434218268169,Excellent,Negative,22,In Store,Ryan Richardson,"44572 Max Meadows Suite 694
East Phillipport, FL 57957",001-469-212-6447,darren89@example.net,Lawrence Shah,dcarey@example.com,Monday,18.2249372349906
2023-02-06 13:00:00,Carrot Cake,5,6.82243086631648,South,Cash,False,Cloudy,27.7437173480009,Excellent,Negative,44,Online Order,Joseph Guzman,"07871 Wheeler Centers
Terrimouth, OK 94069",001-974-799-9063x5511,erin89@example.net,Andrew Fox,kristopherkelly@example.org,Monday,34.1121543315824
2023-02-06 14:00:00,Vanilla Cake,4,14.5195888473107,North,Cash,False,Rainy,27.15434218268169,Excellent,Positive,41,Online Order,Lindsey Reid,"PSC 1560, Box 2434
APO AP 33050",502.742.4306x945,kevin04@example.com,Tammy Guerrero,christopher31@example.com,Monday,58.0783553892428
2023-02-06 15:00:00,Carrot Cake,4,13.7321571136669,South,Online,True,Rainy,33.8259000417749,Excellent,Positive,21,Online Order,Ryan Wright,"1892 Victoria Ways
Port Kellyview, PR 17799",(438)341-4456,kbutler@example.com,Brenda Kim,bmorgan@example.com,Monday,54.9286284546679
2023-02-06 16:00:00,Pizza Pepperoni,1,6.77622558763897,North,Cash,False,Cloudy,27.15434218268169,Good,Negative,41,In Store,David Williams,"7497 Guerrero Summit Suite 780
Lewismouth, PR 55549",715-440-0917x935,travisrobinson@example.org,Ryan West,uknox@example.com,Monday,6.77622558763897
2023-02-06 17:00:00,Pizza Margherita,3,8.17841495660163,East,Online,True,Cloudy,30.9755790908472,Excellent,Negative,39,Online Order,Claudia Krause,"56541 Hansen Skyway Suite 126
New Anthony, UT 36009",414.310.1897,debra94@example.com,Judith Watts,susan92@example.com,Monday,24.5352448698049
2023-02-06 18:00:00,Fruit Cake,2,9.6650374209902,West,Cash,True,Cloudy,30.637710556916,Poor,Neutral,55,Online Order,Terrance Mullen,"466 Craig Summit
South Philipshire, NJ 74783",462-729-2620x892,amandadeleon@example.com,Stephanie Waters,rcochran@example.org,Monday,19.3300748419804
2023-02-06 19:00:00,Fruit Cake,4,7.50396606226252,South,Online,False,Sunny,23.0050973164466,Poor,Unknown,29,Phone Order,William Diaz,"338 Jennifer View
North Christopher, NH 64696",001-616-673-5229,qhall@example.net,Stephanie Craig,Unknown,Monday,30.01586424905
2023-02-06 20:00:00,Pizza Pepperoni,5,8.65594223786512,West,Online,True,Sunny,23.1651003756128,Average,Neutral,39,Phone Order,Steven Vasquez,"62898 Paul Cliffs Apt. 277
Port Gloriaborough, PR 33873",+1-872-931-1851x72347,Unknown,Natalie Camacho,peggyfranklin@example.com,Monday,43.2797111893256
2023-02-06 21:00:00,Pizza Pepperoni,5,9.01401198292561,South,Online,True,Sunny,30.3243949764088,Excellent,Unknown,36,Online Order,Samuel Hester,"53587 Holly Views
Martinbury, FM 18573",001-517-842-7199x027,Unknown,Timothy Humphrey,vstark@example.com,Monday,45.070059914628
2023-02-06 22:00:00,Pizza Margherita,3,10.0351074955858,South,Credit Card,True,Cloudy,23.2958412516559,Poor,Unknown,32,Online Order,John Jones,"0389 Timothy Corner Apt. 553
New Lisa, OH 28678",+1-462-235-5697x2795,bennettvincent@example.com,Brian Moore,jbruce@example.org,Monday,30.1053224867576
2023-02-06 23:00:00,Chocolate Cake,4,16.2408567920173,South,Cash,True,Cloudy,26.5800754520457,Poor,Unknown,26,Online Order,Stephen Robles,"PSC 7903, Box 7712
APO AP 62895",001-666-831-5068,gutierrezjames@example.net,Jessica Ruiz,fletcheranna@example.com,Monday,64.9634271680695
2023-02-07 00:00:00,Chocolate Cake,1,13.578683057759,East,Credit Card,True,Sunny,31.7300273839091,Poor,Negative,37,Online Order,Randy Ramos,"703 Carter Fords Apt. 539
Billyhaven, AR 85721",636-933-3203x97166,Unknown,Alicia Powers MD,bakerjustin@example.net,Tuesday,13.578683057759
2023-02-07 01:00:00,Pizza Margherita,5,19.793700079271,North,Cash,True,Rainy,27.15434218268169,Good,Unknown,59,Phone Order,Heather Erickson,"243 Kennedy Isle
Christophertown, AL 80505",001-537-534-9870,Unknown,Felicia Black,sjackson@example.org,Tuesday,98.9685003963551
2023-02-07 02:00:00,Chocolate Cake,3,11.221037404512,South,Cash,True,Sunny,26.7989265878878,Excellent,Neutral,53,In Store,Carl Anderson,"9266 Johnson Glens Suite 895
Derekshire, CO 42394",7649887084,glenn49@example.com,Sean Miller,dmason@example.net,Tuesday,33.6631122135361
2023-02-07 03:00:00,Cheesecake,4,16.3079761075538,East,Cash,False,Rainy,31.8828490741286,Good,Neutral,39,Online Order,Christina Johnston,"USNV Strong
FPO AA 69033",604-411-7195x6030,billy99@example.org,James Hubbard,melissa96@example.com,Tuesday,65.2319044302155
2023-02-07 04:00:00,Red Velvet Cake,4,18.072026320648,South,Credit Card,False,Cloudy,32.5793269429708,Good,Negative,24,Online Order,James Cochran,"475 Kathryn Falls Suite 430
Micheleburgh, SD 23393",257-914-9406,rcollier@example.org,Caitlin Gomez,Unknown,Tuesday,72.288105282592
2023-02-07 05:00:00,Pizza Margherita,4,15.1846773955706,North,Cash,True,Cloudy,29.8216362692639,Poor,Negative,44,Phone Order,Connor Jimenez,"3864 Lynn Gardens Suite 332
West Andrew, IN 95528",(259)788-5967x941,brianlove@example.com,David Lara,richardreyes@example.net,Tuesday,60.7387095822825
2023-02-07 06:00:00,Pizza Margherita,4,11.1779711062624,South,Credit Card,False,Sunny,23.4263877846263,Poor,Positive,24,Online Order,Debbie Bates,"0916 Figueroa Crescent
Port Jasonside, ND 32727",001-594-391-6689,adamsdaniel@example.com,Bruce Watts,neilgallegos@example.com,Tuesday,44.7118844250497
2023-02-07 07:00:00,Pizza Beef Double decker,4,16.3039194611862,East,Online,True,Sunny,24.1101767057832,Average,Positive,48,Online Order,John Davis,"47270 Bennett Mount Apt. 409
Wheelerfurt, IN 37959",(891)879-0809x132,colin92@example.com,Scott Diaz,Unknown,Tuesday,65.2156778447451
2023-02-07 08:00:00,Vanilla Cake,5,8.05500706659027,North,Cash,True,Cloudy,27.15434218268169,Excellent,Negative,27,Phone Order,Michael Thompson,"878 Kathleen Motorway Apt. 232
Matthewtown, TN 92719",(649)385-2158,Unknown,Tony Stewart,fcole@example.org,Tuesday,40.2750353329513
2023-02-07 09:00:00,Vanilla Cake,3,9.91328247770198,East,Cash,True,Sunny,21.7520616160092,Excellent,Positive,43,Online Order,Jacob Ruiz,"USCGC Brown
FPO AE 63803",(832)977-4219x5754,perezrobert@example.net,Joseph Torres,mariahayes@example.net,Tuesday,29.7398474331059
2023-02-07 10:00:00,Cheesecake,4,13.2002788264893,North,Online,True,Cloudy,24.0973943055491,Poor,Neutral,52,Online Order,Christopher Brown,"126 Welch Creek
Williamsberg, SD 50707",+1-531-352-8473x20452,jeffrey96@example.com,Cheryl Valenzuela,Unknown,Tuesday,52.8011153059573
2023-02-07 11:00:00,Pizza Pepperoni,2,13.6311408092922,North,Online,False,Cloudy,23.1427883646879,Poor,Neutral,55,Phone Order,Steven Robinson,"208 Shawn Roads Apt. 717
West Nicole, ID 40310",(422)480-9799,daniel69@example.com,Patrick Middleton,perezjoy@example.org,Tuesday,27.2622816185844
2023-02-07 12:00:00,Pizza Pepperoni,2,5.33212213208944,West,Cash,False,Rainy,26.829931247129,Excellent,Negative,59,In Store,Stephanie Garcia,"872 Christopher Squares Suite 748
Kennethhaven, AK 19865",(348)319-6501x1387,timothychavez@example.net,John Caldwell,ureynolds@example.org,Tuesday,10.6642442641788
2023-02-07 13:00:00,Carrot Cake,3,19.1767128313401,West,Online,False,Sunny,33.6265632180839,Average,Neutral,23,Online Order,Melinda Harris,"USCGC Madden
FPO AP 02169",493-654-5480x47913,hthomas@example.org,Paul Robbins,brent52@example.net,Tuesday,57.5301384940204
2023-02-07 14:00:00,Cheesecake,1,15.4494090682608,West,Credit Card,False,Cloudy,21.5672047513093,Poor,Negative,27,Online Order,Joseph Bryant,"3358 Anthony Drive
Aaronfurt, IL 02157",866-253-7554x665,andreasmith@example.org,James Tran,ndavis@example.com,Tuesday,15.4494090682608
2023-02-07 15:00:00,Pizza Margherita,1,12.4355562534783,North,Credit Card,True,Sunny,30.8040188592109,Average,Neutral,51,In Store,Ashley Briggs DVM,"0005 Maurice Square Suite 745
New Jesseburgh, IN 96277",(988)765-1207,rjones@example.net,Cynthia Lopez,qharris@example.org,Tuesday,12.4355562534783
2023-02-07 16:00:00,Cheesecake,1,18.9969085161246,South,Cash,False,Rainy,30.3092450661969,Good,Unknown,28,Phone Order,Stephanie Lee,"80856 George Center Apt. 449
South Carol, DC 87935",837-754-1570x21445,emccoy@example.com,Catherine Miles,joshua52@example.org,Tuesday,18.9969085161246
2023-02-07 17:00:00,Cheesecake,2,11.5864334787624,East,Credit Card,True,Rainy,21.4363129799503,Poor,Neutral,51,In Store,Shirley Mejia,"1696 Katherine Fork
West Kevinville, KS 62285",391-829-8865,amy95@example.com,John Maxwell,hilllaura@example.net,Tuesday,23.1728669575248
2023-02-07 18:00:00,Cheesecake,1,19.7065335540555,East,Credit Card,True,Sunny,33.838586073587,Good,Neutral,23,Online Order,Cassidy Conner,"70203 Davis Motorway
New Jim, MN 63700",707.457.0586,morrisdonald@example.com,Jason Williams,Unknown,Tuesday,19.7065335540555
2023-02-07 19:00:00,Vanilla Cake,5,12.6842713586522,East,Cash,False,Sunny,28.5270830323522,Poor,Positive,22,In Store,Stephanie Brooks,"481 Julie Cove
Sharonview, TN 70179",896.247.3144,bsmith@example.net,Frank Ramirez,lruiz@example.org,Tuesday,63.4213567932613
2023-02-07 20:00:00,Cheesecake,4,6.71428654996969,West,Online,True,Cloudy,25.4558828170352,Good,Positive,53,Phone Order,Timothy Beck,"629 Hines Spur Apt. 602
West Michael, PR 35872",703-695-9269x7434,jason48@example.com,Christopher Lyons,ana85@example.org,Tuesday,26.8571461998787
2023-02-07 21:00:00,Red Velvet Cake,2,16.4720145868891,North,Cash,False,Rainy,27.15434218268169,Poor,Positive,54,Online Order,David Phillips,"PSC 5185, Box 3872
APO AP 84704",001-327-235-1741,bhurley@example.net,Paul Washington,james31@example.com,Tuesday,32.9440291737783
2023-02-07 22:00:00,Pizza Pepperoni,3,15.1834658761676,West,Credit Card,False,Rainy,23.8604818760245,Average,Positive,17,Phone Order,Jennifer Calhoun,"41382 Marcus Wall Apt. 483
South Justin, WV 87081",490.797.1357x7310,cartercynthia@example.com,Deanna Robinson,jamespayne@example.net,Tuesday,45.5503976285028
2023-02-07 23:00:00,Carrot Cake,3,16.5948008195838,South,Cash,False,Rainy,27.15434218268169,Average,Positive,54,Phone Order,Sarah Nielsen,"65375 Johnson Trafficway
Williamsberg, WY 99303",+1-687-420-1707x0439,shelby03@example.org,Rachel Andersen,rperez@example.org,Tuesday,49.7844024587514
2023-02-08 00:00:00,Red Velvet Cake,4,19.2716304308852,North,Cash,False,Sunny,20.5956681135837,Average,Positive,47,In Store,Charles Copeland,"64206 Cook Junction
Mcphersonborough, MA 80263",(483)825-6190,alexander04@example.com,Phyllis Wade,warnerholly@example.com,Wednesday,77.0865217235408
2023-02-08 01:00:00,Carrot Cake,2,16.6473395397652,East,Credit Card,False,Cloudy,32.591120564139,Good,Negative,46,In Store,Bryan House,"4653 Williams Parkway Apt. 845
Bennettton, DE 66749",219.915.2645x52572,phood@example.org,Robert Valencia,Unknown,Wednesday,33.2946790795305
2023-02-08 02:00:00,Pizza Beef Double decker,1,14.1700490332497,West,Credit Card,True,Sunny,26.7225627053197,Average,Negative,21,Phone Order,Adam Wilson,"0935 Holmes Point Suite 444
Port John, ND 17763",205-233-5452,ybradley@example.com,Rachael Watson,randall94@example.org,Wednesday,14.1700490332497
2023-02-08 03:00:00,Carrot Cake,1,17.8596335354126,West,Cash,False,Sunny,29.5503937153691,Good,Unknown,33,Phone Order,Bridget Walker,"249 Gonzalez Green
East Markmouth, NV 69247",704.548.4336x55623,Unknown,Seth Massey,Unknown,Wednesday,17.8596335354126
2023-02-08 04:00:00,Pizza Pepperoni,5,15.0986965903179,South,Credit Card,False,Sunny,23.3185672971002,Poor,Unknown,48,Online Order,Edward Moreno,"16181 Robbins Flats Apt. 110
North Michael, RI 92811",001-678-845-1787x9069,emmapotts@example.net,Julie Lopez,zrogers@example.com,Wednesday,75.4934829515898
2023-02-08 05:00:00,Pizza Pepperoni,5,11.1217858523888,South,Credit Card,True,Cloudy,30.1561056898767,Good,Positive,28,Phone Order,Johnny Mccarthy,"7121 Robbins Throughway Suite 587
North Denise, HI 96975",001-792-884-1809x38810,jcalderon@example.org,Denise Beltran,xlogan@example.org,Wednesday,55.6089292619442
2023-02-08 06:00:00,Cheesecake,1,18.2842964636265,West,Credit Card,False,Sunny,31.5836041383991,Poor,Unknown,33,Phone Order,Richard Simpson,"729 Shaw Plaza
Sandraville, KS 76250",(295)245-2477x995,daniel53@example.com,Theresa Williams,sally85@example.com,Wednesday,18.2842964636265
2023-02-08 07:00:00,Fruit Cake,3,8.32850691176559,South,Credit Card,False,Rainy,27.0981978032659,Excellent,Neutral,40,In Store,Penny Smith MD,"02542 Thompson Turnpike Suite 251
Catherineborough, DE 41394",(641)878-3080x0147,michelleayers@example.com,Amy Rivas,andersonraymond@example.net,Wednesday,24.9855207352967
2023-02-08 08:00:00,Pizza Beef Double decker,3,15.7196191236308,East,Credit Card,True,Rainy,29.2659038609269,Excellent,Negative,31,Phone Order,Jose Tran,"32942 Kelly Row
Kellyport, MN 14336",437-614-3707x9107,jessicabrown@example.org,Nicolas Spencer,brodriguez@example.org,Wednesday,47.1588573708925
2023-02-08 09:00:00,Pizza Margherita,5,18.2234518241113,South,Credit Card,True,Rainy,26.8448888573359,Excellent,Negative,42,Phone Order,Charles Davis Jr.,"32074 Thomas Unions Apt. 203
Webbburgh, GU 26209",946-680-8869x5235,morrisemily@example.com,Holly Lee,shortjoshua@example.net,Wednesday,91.1172591205567
2023-02-08 10:00:00,Chocolate Cake,4,15.9697477955494,South,Online,False,Cloudy,33.4113705388676,Good,Negative,33,In Store,Margaret Jarvis,"2750 Cruz Trail Suite 127
Annastad, VI 12846",(201)668-4084x89928,morenojacqueline@example.com,Isabel Lewis,staylor@example.org,Wednesday,63.8789911821977
2023-02-08 11:00:00,Carrot Cake,1,15.4591312858078,West,Cash,True,Sunny,27.4680377077147,Excellent,Neutral,41,Online Order,William Jones,"42561 Lance Dale Suite 380
Ashleychester, PR 92445",(911)982-1014,vincent79@example.org,John Lin,jennifer33@example.org,Wednesday,15.4591312858078
2023-02-08 12:00:00,Fruit Cake,5,16.2895744110775,West,Credit Card,False,Cloudy,27.15434218268169,Excellent,Positive,33,In Store,Jonathan Jones,"608 Adrian Gardens Suite 090
East Jill, MP 78229",(548)787-4386x7641,michael93@example.net,Alicia Weeks,jessicahall@example.com,Wednesday,81.4478720553876
2023-02-08 13:00:00,Cheesecake,5,11.9758287245096,North,Cash,True,Sunny,32.0202808740537,Excellent,Unknown,47,In Store,Jesse Levine,"67200 Martin Shoal
North Curtis, UT 79007",001-313-420-9348x1304,Unknown,Crystal Bush,calebrodriguez@example.net,Wednesday,59.8791436225483
2023-02-08 14:00:00,Vanilla Cake,1,18.1125602323553,North,Online,False,Rainy,27.15434218268169,Poor,Negative,21,Phone Order,Joseph Smith,"Unit 7682 Box 0584
DPO AE 47094",001-439-540-4094x1543,Unknown,Jorge Lambert,courtneymcfarland@example.net,Wednesday,18.1125602323553
2023-02-08 15:00:00,Pizza Margherita,1,8.05154712704136,West,Credit Card,False,Sunny,23.4512673778621,Average,Neutral,43,Phone Order,James Gilbert,"299 David Rue Apt. 220
Port Sheri, MN 55783",001-572-843-5499x0125,rodriguezkevin@example.org,Patricia Harper,dparrish@example.org,Wednesday,8.05154712704136
2023-02-08 16:00:00,Fruit Cake,3,6.91079624000508,South,Cash,False,Sunny,26.0912319883965,Good,Positive,57,Online Order,Kristy Obrien,"2162 Garcia Isle Apt. 164
Markville, FM 89742",2869382295,william14@example.com,Amy Gutierrez,kristahill@example.org,Wednesday,20.7323887200152
2023-02-08 17:00:00,Vanilla Cake,4,9.28263170177767,South,Credit Card,True,Sunny,32.3932606366283,Excellent,Negative,19,Phone Order,Randall Lopez,"69764 Crystal Ridges Apt. 089
Tatebury, DC 19237",325.312.0829x02471,randallamy@example.com,Richard Baker,mjones@example.com,Wednesday,37.1305268071107
2023-02-08 18:00:00,Pizza Beef Double decker,4,12.9736609516248,North,Credit Card,False,Cloudy,23.4144880372908,Poor,Neutral,44,Online Order,Kevin Morton,"7486 Juan Walks Suite 957
South Billybury, PW 54637",886.808.0039x423,mark24@example.com,Robert Kelley,zthomas@example.net,Wednesday,51.8946438064995
